iter	RMSE
188	0.06968339573
189	0.0696636517
190	0.06963493749
191	0.06959109729
192	0.06956709319
193	0.06952618338
194	0.06949045354
195	0.06947124704
196	0.06943230606
197	0.06941364141
198	0.06938707458
199	0.06932887647
200	0.0692976957
201	0.06925642491
202	0.06923404347
203	0.0692123321
204	0.06917547891
205	0.06913783776
206	0.06911133364
207	0.06909774802
208	0.06908615881
209	0.06905850535
210	0.06903027355
211	0.06901490373
212	0.06897301902
213	0.06894751354
214	0.06887908592
215	0.06885056741
216	0.06883248257
217	0.0688089534
218	0.06879011802
219	0.0687725641
220	0.06875595034
221	0.06871913637
222	0.06867661995
223	0.06865795621
224	0.06862202574
225	0.06858813194
226	0.06856092262
227	0.06853682267
228	0.0685006754
229	0.06847376269
230	0.06845329941
231	0.0684203173
232	0.06839682455
233	0.06838691258
234	0.06836376801
235	0.06834563127
236	0.06833129458
237	0.0683103313
238	0.06826693091
239	0.06825111999
240	0.06822435955
241	0.06819906755
242	0.06816631371
243	0.06815135339
244	0.0681244	0.06245	0.0681245	0.06246	0.0680246	0.06247	0.0680247	0.06248	0.0680248	0.06249	0.0680249	0.06250	0.0679250	0.06251	0.0679251	0.06252	0.0679252	0.06253	0.0679253	0.06254	0.0679254	0.06255	0.0678255	0.06256	0.0678256	0.06257	0.0678257	0.258	0.067807258	0.259	0.06778682551
260	0.06777292593
261	0.067749261	0262	0.067731262	0.06869642596
263	0.06866416954
264	0.06863922268
265	0.06861284769
266	0.06859417577
267	0.06857310912
268	0.06854374905
269	0.06851899193
270	0.06849941316
271	0.06846312746
272	0.06844239439
273	0.06842454275
274	0.06838904526
275	0.06836218522
276	0.06834713776
277	0.06832828076
278	0.068300266
279	0.06826559168
280	0.06822543803
281	0.06820259536
282	0.06817172294
283	0.06815627825
284	0.06812491025
285	0.06809938243
286	0.06808253874
287	0.068064551
288	0.06803564016
289	0.06800953841
290	0.06798400932
291	0.06796473802
292	0.06795935706
293	0.06794140302
294	0.06792532987
295	0.06791338837
296	0.06789062735
297	0.06786490897
298	0.06784518462
299	0.06783664252
300	0.06782004247
301	0.06778517231
302	0.06775130468
303	0.06773229922
304	0.0677005765
305	0.06768190377
306	0.06766443856
307	0.06764063843
308	0.06761607373
309	0.06760154382
310	0.06757987263
311	0.06755336475
312	0.06753467644
313	0.0675176572
314	0.06750903158
315	0.06747044283
316	0.06743704526
317	0.06741731671
318	0.06739319824
319	0.06737750771
320	0.06736038224
321	0.06733493311
322	0.06731816241
323	0.06730174493
324	0.06728564476
325	0.06725429248
326	0.0672321523
327	0.06721625932
328	0.06719906975
329	0.06716921455
330	0.06714287263
331	0.06709870449
332	0.06708269303
333	0.06705926856
334	0.06703768958
335	0.06701427509
336	0.06699594303
337	0.06697698405
338	0.06694459391
339	0.06692985286
340	0.06691838395
341	0.06689970114
342	0.06686722065
343	0.06683334194
344	0.0668209955
345	0.0668083449
346	0.06678082931
347	0.06676236312
348	0.06674624941
349	0.06671406086
350	0.0666971917
351	0.06667362118
352	0.06665086963
353	0.06662325851
354	0.06660745227
355	0.06659430397
356	0.06657519033
357	0.06655806203
358	0.0665463535
359	0.06653438888
360	0.0665222588
361	0.06650226259
362	0.06648027321
363	0.06646617404
364	0.06644544958
365	0.06642692868
366	0.06639787327
367	0.06637527159
368	0.06634388205
369	0.06632953448
370	0.066299194
371	0.06628428942
372	0.06626113284
373	0.06625344688
374	0.06623224549
375	0.06622160946
376	0.06618910807
377	0.06617563598
378	0.066150783
379	0.06613889585
380	0.06612952957
381	0.06610989289
382	0.06609279361
383	0.06607691281
384	0.06605752339
385	0.06601640095
386	0.06600485989
387	0.06599176886
388	0.06597409022
389	0.0659474061
390	0.06593392956
391	0.06590920067
392	0.06589042399
393	0.06588055135
394	0.06584898872
395	0.06582258715
396	0.06580453011
397	0.06577696961
398	0.06576370189
399	0.06573830762
400	0.06572921882
401	0.0657055292
402	0.06569099184
403	0.06566800623
404	0.06564965399
405	0.06560163925
406	0.06556936444
407	0.06554440018
408	0.06553905092
409	0.0655241479
410	0.06550980352
411	0.06549018224
412	0.06546360608
413	0.06545083121
414	0.06543495786
415	0.06542324671
416	0.06538516207
417	0.06535978778
418	0.06534096672
419	0.06531810559
420	0.06530188561
421	0.06529286061
422	0.06527821523
423	0.06525204003
424	0.06522947203
425	0.06521910633
426	0.06520224436
427	0.06518647663
428	0.06516165684
429	0.0651419529
430	0.06511061807
431	0.06510073045
432	0.06508171423
433	0.06506303351
434	0.06503463146
435	0.06500892528
436	0.06499850999
437	0.06498992896
438	0.06497946995
439	0.06496381035
440	0.06494464602
441	0.06492391588
442	0.0649005867
443	0.06488341401
444	0.06486501439
445	0.06484335313
446	0.0648301877
447	0.06480353017
448	0.06479151867
449	0.06476493194
450	0.06475261723
451	0.06474019445
452	0.06472711647
453	0.06469795059
454	0.06468618954
455	0.0646736724
456	0.06464792858
457	0.06462956529
458	0.06461319104
459	0.06459843627
460	0.0645861054
461	0.0645671533
462	0.06455422009
463	0.06452952265
464	0.06451390469
465	0.06449706646
466	0.06447794257
467	0.0644527181
468	0.06443603228
469	0.06442970074
470	0.06441200489
471	0.06439176504
472	0.06437443218
473	0.06435687445
474	0.06434806174
475	0.06433975464
476	0.06432447554
477	0.06431293843
478	0.06428901841
479	0.06427058573
480	0.06423892244
481	0.06422281625
482	0.06419875914
483	0.06418727599
484	0.06416950408
485	0.06415676354
486	0.0641326829
487	0.06411421846
488	0.06409392399
489	0.06407494936
490	0.06406063684
491	0.06404190663
492	0.06402468504
493	0.06401029319
494	0.06400284509
495	0.06399500837
496	0.06398212615
497	0.06397487207
498	0.06394969202
499	0.06393149923
500	0.06391639483
501	0.06390317519
502	0.06389055522
503	0.06386770935
504	0.06385245139
505	0.06383884546
506	0.06382170732
507	0.06380856238
508	0.06379459886
509	0.06377901791
510	0.0637689601
511	0.06374977522
512	0.063730919
513	0.06371865419
514	0.0637029979
515	0.06368939059
516	0.06366601144
517	0.06364882547
518	0.06363314657
519	0.06362365206
520	0.06361513553
521	0.06360705867
522	0.06358501429
523	0.0635606941
524	0.06355286473
525	0.06354547324
526	0.06352755616
527	0.06350633908
528	0.06349422654
529	0.06347516573
530	0.06346388762
531	0.06344022092
532	0.06341983611
533	0.06339739644
534	0.063374384
535	0.06335444772
536	0.06333794814
537	0.06331611431
538	0.06329889617
539	0.06327865763
540	0.0632673467
541	0.06325944763
542	0.06324942209
543	0.0632428252
544	0.06322966049
545	0.06321646792
546	0.06320922764
547	0.06319279965
548	0.06317332155
549	0.06316361817
550	0.06314888573
551	0.06313515986
552	0.06312435813
553	0.06310197082
554	0.06308402274
555	0.0630670748
556	0.06304976144
557	0.06303263077
558	0.06301406337
559	0.06300563296
560	0.0629910003
561	0.06298449528
562	0.06297405447
563	0.06295051236
564	0.06293406454
565	0.06292572187
566	0.06290376903
567	0.06289438364
568	0.06287515708
569	0.0628675998
570	0.06284884478
571	0.06284056131
572	0.06282404743
573	0.06280708502
574	0.06278020752
575	0.06275279444
576	0.06273811361
577	0.06272700848
578	0.06270707947
579	0.06270018926
580	0.06267679084
581	0.06265930049
582	0.06264336514
583	0.0626305725
584	0.06261752595
585	0.06259570695
586	0.06257974493
587	0.06257138667
588	0.06256445764
589	0.06253628994
590	0.06251954472
591	0.06250827842
592	0.06248738631
593	0.06247964081
594	0.06246453442
595	0.06244929887
596	0.06243524772
597	0.0624246312
598	0.06241040961
599	0.06239714791
600	0.06238038016
601	0.06237042605
602	0.06234697753
603	0.06233540841
604	0.06231836682
605	0.06229685741
606	0.06228501916
607	0.06226609675
608	0.06225539046
609	0.06224673238
610	0.06222638124
611	0.0622094143
612	0.06219293647
613	0.06218189262
614	0.06216765141
615	0.06214183823
616	0.06213682292
617	0.06212634054
618	0.0621095646
619	0.06209307819
620	0.06207880343
621	0.06206580769
622	0.06204852907
623	0.06203883929
624	0.06202504043
625	0.06200774986
626	0.0619833382
627	0.06196342084
628	0.06195703438
629	0.06194154275
630	0.0619181373
631	0.06190596136
632	0.06189564053
633	0.06187992594
634	0.06186480536
635	0.06184963306
636	0.06183598753
637	0.06182980769
638	0.06181958392
639	0.06180078146
640	0.06178541633
641	0.06177007327
642	0.06175683189
643	0.06174858148
644	0.06172897505
645	0.06171916539
646	0.0617033379
647	0.06169059506
648	0.06167650303
649	0.06166361937
650	0.06164049174
651	0.06162705884
652	0.06161348765
653	0.06159609174
654	0.0615812818
655	0.06156827038
656	0.06155927706
657	0.06154991563
658	0.06154179086
659	0.06152642907
660	0.06151059428
661	0.06148838386
662	0.06147415433
663	0.0614587573
664	0.06145143527
665	0.06143783592
666	0.06142676527
667	0.06140824281
668	0.0613990013
669	0.06139312333
670	0.06138736866
671	0.06137166919
672	0.06136007804
673	0.06134335909
674	0.06132768242
675	0.0613195596
676	0.06130386568
677	0.06129679785
678	0.06127864525
679	0.06126020227
680	0.06125193594
681	0.06123346658
682	0.06122206821
683	0.06121637756
684	0.06120516436
685	0.06119669829
686	0.0611916159
687	0.06118334109
688	0.06116705941
689	0.06115235753
690	0.06113373441
691	0.06111862781
692	0.06110153669
693	0.0610966444
694	0.06108022128
695	0.06107365806
696	0.06106217167
697	0.06104874679
698	0.06104330768
699	0.06103499881
700	0.06102299721
701	0.06101412131
702	0.06099599059
703	0.06098205048
704	0.06097046899
705	0.06095816433
706	0.06094657009
707	0.06093573166
708	0.06091960948
709	0.06090656634
710	0.06089558764
711	0.06087857104
712	0.06086862775
713	0.06085986823
714	0.06084521709
715	0.06083477268
716	0.06082174229
717	0.06080977346
718	0.06079908029
719	0.06078923661
720	0.06077230797
721	0.06076318128
722	0.06074773545
723	0.06074028582
724	0.06073197957
725	0.06072091656
726	0.06070644984
727	0.06069250037
728	0.06067779219
729	0.06066520429
730	0.06065503067
731	0.06063416954
732	0.0606190478
733	0.06060404452
734	0.06058715781
735	0.06057174981
736	0.06055738658
737	0.0605443979
738	0.0605293573
739	0.06051686862
740	0.06050498119
741	0.06049584475
742	0.06049047935
743	0.06047478954
744	0.06046675898
745	0.06045391794
746	0.06043776145
747	0.06042703246
748	0.06040856031
749	0.06038960994
750	0.06037592844
751	0.06035798629
752	0.06034072844
753	0.06032944814
754	0.06031502387
755	0.06030898764
756	0.06029983129
757	0.06028086316
758	0.06027174923
759	0.06026652073
760	0.06025895874
761	0.0602473368
762	0.0602335841
763	0.06021726775
764	0.06019957416
765	0.06018968814
766	0.06017810828
767	0.06016471464
768	0.06014853775
769	0.06013658132
770	0.06011757736
771	0.06010600166
772	0.06009433987
773	0.06007440361
774	0.06006188223
775	0.06004519706
776	0.06002790095
777	0.06001392168
778	0.06000749802
779	0.05999730635
780	0.05998855633
781	0.05997469574
782	0.05996583642
783	0.05995189633
784	0.059941898
785	0.0599298949
786	0.05992027794
787	0.05991453168
788	0.05990053121
789	0.05989088477
790	0.05987724761
791	0.05986479659
792	0.05985521509
793	0.05984612377
794	0.05983413412
795	0.05981917197
796	0.05980991781
797	0.05979553106
798	0.05978226443
799	0.05976876371
800	0.05975400444
801	0.05974112905
802	0.05973226174
803	0.05971965457
804	0.05970516093
805	0.05969690804
806	0.05969017205
807	0.05967417412
808	0.05966067586
809	0.05964804416
810	0.05963533357
811	0.05962121159
812	0.05961071295
813	0.05959813289
814	0.05958388386
815	0.05956808743
816	0.05955522437
817	0.05955030383
818	0.05953606839
819	0.05953047567
820	0.05951891899
821	0.0595131427
822	0.0595020152
823	0.05948348183
824	0.05947394921
825	0.05945939633
826	0.05944619663
827	0.05943550654
828	0.05942705089
829	0.05941385257
830	0.05940288465
831	0.05939701519
832	0.05938911023
833	0.05937781168
834	0.05936578673
835	0.05936110829
836	0.05934625448
837	0.05933013653
838	0.05932114985
839	0.05931216329
840	0.05929603483
841	0.05928790998
842	0.05928257905
843	0.05927447534
844	0.05926578943
845	0.05925341724
846	0.05923912318
847	0.05922306926
848	0.05921403131
849	0.05919949846
850	0.05918813204
851	0.05917527858
852	0.05916325528
853	0.05915069938
854	0.05913941485
855	0.05912951133
856	0.05911755413
857	0.05910571214
858	0.05909147341
859	0.05907625597
860	0.05906270111
861	0.05904922822
862	0.05904470001
863	0.05903338737
864	0.05901721159
865	0.05901398568
866	0.05900851259
867	0.05899953392
868	0.05898826582
869	0.05897225988
870	0.05895558973
871	0.05893754234
872	0.05892389055
873	0.05891369198
874	0.0589016098
875	0.05889671712
876	0.05888858537
877	0.05888443847
878	0.05887303854
879	0.05885825291
880	0.05884331491
881	0.0588297091
882	0.05881817629
883	0.05880437199
884	0.05879554626
885	0.05877968534
886	0.0587698613
887	0.05876098983
888	0.05874758022
889	0.05873242182
890	0.05871881575
891	0.05871450795
892	0.05870040176
893	0.05868881125
894	0.05868132385
895	0.0586664846
896	0.05865287943
897	0.05864329411
898	0.0586278903
899	0.05861677961
900	0.05860650706
901	0.05859690759
902	0.05858470813
903	0.05857237468
904	0.05856425402
905	0.0585551674
906	0.0585471484
907	0.05853845513
908	0.05852514594
909	0.05851243787
910	0.05849708934
911	0.05849238478
912	0.05848482917
913	0.05847088766
914	0.05845880604
915	0.05844764182
916	0.05843796993
917	0.05842326851
918	0.05840957036
919	0.05839599858
920	0.05838742498
921	0.05837802811
922	0.05836581139
923	0.05835423965
924	0.05834181846
925	0.05833382218
926	0.05831777284
927	0.05830686098
928	0.05829991349
929	0.05828677644
930	0.05827134755
931	0.05825853714
932	0.05824863509
933	0.05824373648
934	0.05822791702
935	0.05821925495
936	0.05820879841
937	0.05819113564
938	0.05818452378
939	0.05817092129
940	0.05815247336
941	0.05814319349
942	0.05813088197
943	0.05812129767
944	0.05811373742
945	0.05809934533
946	0.05809011337
947	0.05807626358
948	0.05806903859
949	0.05805862812
950	0.05803958715
951	0.05802596604
952	0.05801817548
953	0.05801306098
954	0.05800163665
955	0.05799360743
956	0.05798401184
957	0.05797398347
958	0.0579663589
959	0.05795240862
960	0.05793285614
961	0.05792285697
962	0.05790716594
963	0.05789971409
964	0.05788705085
965	0.05787656768
966	0.05786480122
967	0.05785335175
968	0.05784175642
969	0.05783068387
970	0.05781790724
971	0.05780759731
972	0.05779193069
973	0.05777961991
974	0.05776134911
975	0.05775735498
976	0.05774906371
977	0.05774140645
978	0.05773078302
979	0.05772260258
980	0.05771252179
981	0.05769861636
982	0.05769111083
983	0.05768517345
984	0.05767171369
985	0.05766259408
986	0.05765970096
987	0.05765234518
988	0.05764139228
989	0.05763135961
990	0.05762545768
991	0.05761903307
992	0.05761011092
993	0.05760398048
994	0.05759484944
995	0.05758676775
996	0.05756828895
997	0.05756114224
998	0.05755318734
999	0.05753747044
