iter	RMSE
131	0.07297197383
132	0.07291869217
133	0.07286793364
134	0.07280746933
135	0.07274872487
136	0.07270360996
137	0.07265342696
138	0.07260503358
139	0.07253847773
140	0.07247193686
141	0.07243084101
142	0.07236584041
143	0.07231614609
144	0.07226351999
145	0.07222397949
146	0.07217534812
147	0.07213598283
148	0.07209619259
149	0.07206504515
150	0.07202984116
151	0.07198657313
152	0.07195451532
153	0.07191907639
154	0.07185286677
155	0.07182609968
156	0.07178227953
157	0.07175876072
158	0.07173804141
159	0.0716941615
160	0.07165324526
161	0.07159952656
162	0.07156886947
163	0.07153462229
164	0.0715077983
165	0.07145686394
166	0.07143797702
167	0.07140227924
168	0.07134549373
169	0.07132188298
170	0.07128411223
171	0.07126431592
172	0.07123365308
173	0.07119254758
174	0.07117021858
175	0.07113933605
176	0.07112233366
177	0.07107485536
178	0.07104916429
179	0.07102619384
180	0.0710008982
181	0.07094897864
182	0.07092331628
183	0.07089680369
184	0.07088344043
185	0.07086040878
186	0.07083705321
187	0.07081981245
188	0.07078859532
189	0.07075336384
190	0.07071763772
191	0.07068816268
192	0.07065673714
193	0.07061190761
194	0.07057683683
195	0.07054794225
196	0.07053018807
197	0.07051414943
198	0.07048290999
199	0.07043874327
200	0.07040335869
201	0.07035720347
202	0.07033318163
203	0.07031257083
204	0.07026940999
205	0.07024019399
206	0.07019211211
207	0.07017022846
208	0.0701488761
209	0.07013031017
210	0.07011742346
211	0.0701043737
212	0.07006963031
213	0.07004315903
214	0.07000996485
215	0.0699969913
216	0.06996469355
217	0.06994871744
218	0.06991936645
219	0.06989392203
220	0.06988255546
221	0.06985452581
222	0.0698252505
223	0.06980859798
224	0.06977246601
225	0.06976032737
226	0.06974793903
227	0.06973680916
228	0.06971647001
229	0.06969010643
230	0.06965821727
231	0.06963812957
232	0.06962334007
233	0.06961000279
234	0.06958446373
235	0.06955014262
236	0.06951308981
237	0.06948890686
238	0.0694472209
239	0.06942078652
240	0.06939605843
241	0.06935557331
242	0.06933381183
243	0.06931277458
244	0.06929810904
245	0.06926487067
246	0.0692304733
247	0.06920732465
248	0.06918519647
249	0.06916167567
250	0.0691303248
251	0.06910138701
252	0.06907474334
253	0.06903241952
254	0.06901587924
255	0.06899437765
256	0.06898556385
257	0.06894810155
258	0.06891955056
259	0.06889081959
260	0.06884867325
261	0.06883484792
262	0.06882418241
263	0.06879657281
264	0.06875762799
265	0.06873626508
266	0.06871709557
267	0.06869250331
268	0.06865940994
269	0.06863818453
270	0.06861707095
271	0.06859783667
272	0.06856976569
273	0.06856359741
274	0.06852343614
275	0.06849935738
276	0.0684671682
277	0.06844143055
278	0.06840978608
279	0.06838500279
280	0.06837178707
281	0.06834688763
282	0.06832257328
283	0.06830924379
284	0.06827420226
285	0.06824969009
286	0.06823448557
287	0.06821826663
288	0.06819580743
289	0.06817020684
290	0.06816297583
291	0.06813180994
292	0.06810995081
293	0.06809011093
294	0.0680531347
295	0.06803377187
296	0.06800901759
297	0.06797316844
298	0.06795137678
299	0.06791597371
300	0.06790203551
301	0.06786120039
302	0.06783676884
303	0.06780867549
304	0.06779104926
305	0.06776516448
306	0.06774277497
307	0.06771613406
308	0.06769491132
309	0.06766724558
310	0.06763529725
311	0.067613506
312	0.06760328725
313	0.0675701078
314	0.06755286165
315	0.06753990189
316	0.06750912764
317	0.06748668646
318	0.06746573687
319	0.06743995235
320	0.06742628366
321	0.06740986177
322	0.06738639043
323	0.06737340217
324	0.06734883048
325	0.06732676465
326	0.06729716709
327	0.06726897142
328	0.06725075675
329	0.06723191613
330	0.06721777863
331	0.06720426878
332	0.06718765074
333	0.06714899622
334	0.06713423264
335	0.06710881189
336	0.06708869317
337	0.0670658538
338	0.06703728595
339	0.0670078177
340	0.06698442806
341	0.06697527706
342	0.066958901
343	0.06692123176
344	0.0668913329
345	0.06686915741
346	0.06684598525
347	0.06682266063
348	0.06678461313
349	0.06674830734
350	0.06673234188
351	0.06671139368
352	0.0666954045
353	0.06666705196
354	0.0666400676
355	0.06662160716
356	0.06660911035
357	0.06658525378
358	0.06655775633
359	0.06653802411
360	0.06652575527
361	0.066507869
362	0.06648295799
363	0.06647053568
364	0.06645574726
365	0.06643679576
366	0.06641891132
367	0.06640047911
368	0.0663691619
369	0.06635259385
370	0.0663285657
371	0.06630018885
372	0.0662752315
373	0.06624878711
374	0.06623039365
375	0.06621213275
376	0.06619013223
377	0.06617200785
378	0.06614866393
379	0.06613178139
380	0.06611886338
381	0.06609159428
382	0.06607660814
383	0.06606200892
384	0.0660444663
385	0.06602406355
386	0.06600190374
387	0.06598978452
388	0.06597741166
389	0.06594618726
390	0.06592011823
391	0.06590399193
392	0.06588365444
393	0.06584738383
394	0.06582224721
395	0.06580455285
396	0.06577838175
397	0.06575873342
398	0.0657385584
399	0.06570956156
400	0.06568466452
401	0.06566067412
402	0.06562384771
403	0.06560942234
404	0.06559306169
405	0.0655716174
406	0.06553600762
407	0.06551567128
408	0.06549524769
409	0.06547806192
410	0.06545434612
411	0.06543273848
412	0.06539605037
413	0.06537799318
414	0.06535361576
415	0.06532984731
416	0.06530490734
417	0.06527744528
418	0.06525672035
419	0.06523781601
420	0.06521538391
421	0.0651847256
422	0.06516491077
423	0.0651311938
424	0.06511203735
425	0.06508005814
426	0.06505072994
427	0.06503565305
428	0.06502571371
429	0.06501029879
430	0.06499447889
431	0.06497636002
432	0.06494265693
433	0.06491574531
434	0.06490564287
435	0.06487750521
436	0.0648642113
437	0.06484848632
438	0.06483344863
439	0.06479707597
440	0.06477494082
441	0.06475795951
442	0.06474071499
443	0.06471928678
444	0.06469356088
445	0.06466726792
446	0.06464370827
447	0.06462909502
448	0.06459772051
449	0.06457039878
450	0.06454774569
451	0.06453982691
452	0.06451642313
453	0.06449293038
454	0.06447627747
455	0.06446060745
456	0.0644364004
457	0.06441218553
458	0.06439037245
459	0.06437202443
460	0.06435511335
461	0.06433480819
462	0.06430525948
463	0.06427882716
464	0.06425079338
465	0.06424512801
466	0.06423838649
467	0.0642169029
468	0.06419888946
469	0.06417859793
470	0.06415372654
471	0.0641317903
472	0.06410922574
473	0.06408837513
474	0.06406448955
475	0.06403948495
476	0.06402151882
477	0.06399427999
478	0.06396567241
479	0.06394632211
480	0.06393151203
481	0.0639070278
482	0.06388931783
483	0.06387386304
484	0.06386310211
485	0.06385092836
486	0.0638294458
487	0.06382049685
488	0.06380131159
489	0.06377832071
490	0.06375555548
491	0.06373826191
492	0.0637228689
493	0.06370400413
494	0.06368523681
495	0.06367049085
496	0.06364416158
497	0.06362827778
498	0.06360441643
499	0.0635787176
500	0.06356270876
501	0.06355711351
502	0.06353042255
503	0.06351320752
504	0.06349182554
505	0.06348064358
506	0.06346369335
507	0.06344496138
508	0.06342882135
509	0.06340824514
510	0.06338792335
511	0.06336718465
512	0.06334887193
513	0.06333023732
514	0.06331497505
515	0.06329466225
516	0.06327971094
517	0.0632672876
518	0.06325032868
519	0.06324190759
520	0.0632259549
521	0.06320685091
522	0.06319546709
523	0.06317992338
524	0.06316050683
525	0.06314718303
526	0.06313531957
527	0.06312537419
528	0.06311530415
529	0.06309672314
530	0.06307833201
531	0.06305505012
532	0.06304080892
533	0.06301955779
534	0.06300143183
535	0.06298380095
536	0.06296368614
537	0.06294619448
538	0.06292426457
539	0.06291192196
540	0.06289398
541	0.06288008112
542	0.06285902231
543	0.06284060868
544	0.06282297911
545	0.06279935555
546	0.06277758256
547	0.06275429038
548	0.06273835727
549	0.06271995473
550	0.06270297092
551	0.06269109971
552	0.06267035954
553	0.06265324937
554	0.06264012169
555	0.06262687137
556	0.06260588409
557	0.06259056907
558	0.06257227824
559	0.06255440612
560	0.0625377519
561	0.06252599978
562	0.06251397656
563	0.06248843797
564	0.062473732
565	0.06245616189
566	0.06243044149
567	0.06241203437
568	0.06239012999
569	0.0623726585
570	0.06236022576
571	0.06233102955
572	0.06231145929
573	0.06230322009
574	0.06229449346
575	0.06227493815
576	0.06225803559
577	0.06224342608
578	0.06222650781
579	0.06221916211
580	0.06220977671
581	0.06219082565
582	0.06217618222
583	0.06215680806
584	0.06213564826
585	0.06211726881
586	0.06210600106
587	0.06208979363
588	0.06207682109
589	0.06206278159
590	0.06204912687
591	0.06203238859
592	0.06202537888
593	0.06200951504
594	0.06199716563
595	0.06198383111
596	0.06196375235
597	0.06194663063
598	0.06193289436
599	0.06191007118
600	0.06188722807
601	0.06186662877
602	0.06185026073
603	0.06183673319
604	0.06182377879
605	0.06180889044
606	0.0617984145
607	0.06179169827
608	0.06178019242
609	0.06176169399
610	0.06174440962
611	0.06173056963
612	0.06171621676
613	0.06169755627
614	0.06167965315
615	0.06166631335
616	0.06164341403
617	0.06161925243
618	0.06160168011
619	0.06157163235
620	0.0615536605
621	0.06154208099
622	0.06152990481
623	0.06152090703
624	0.0614955072
625	0.06148511096
626	0.06146072479
627	0.06144811671
628	0.06143663738
629	0.06142460918
630	0.06140279556
631	0.06138565993
632	0.06137040993
633	0.06135525927
634	0.06134498938
635	0.06133500961
636	0.06131919275
637	0.06129947482
638	0.06128574001
639	0.06128109829
640	0.06126699634
641	0.06125508862
642	0.06124541482
643	0.06121967456
644	0.06120059829
645	0.06117222465
646	0.06115783628
647	0.06114070113
648	0.06112857285
649	0.06111550595
650	0.06109568155
651	0.06107785166
652	0.0610554411
653	0.06104423315
654	0.06103290806
655	0.06101303799
656	0.06100170447
657	0.06098821664
658	0.06096426611
659	0.06094697134
660	0.06092593623
661	0.06091564701
662	0.06090456586
663	0.06089340678
664	0.06087612291
665	0.06085437797
666	0.06083970426
667	0.06083204114
668	0.06082074483
669	0.06081234236
670	0.0608068705
671	0.06079808865
672	0.060780565
673	0.06076300168
674	0.06074589844
675	0.0607289191
676	0.06071968381
677	0.06070224473
678	0.06069231645
679	0.06067328658
680	0.06065698334
681	0.06064652039
682	0.06063155
683	0.06060569122
684	0.06059375389
685	0.06057151031
686	0.06055754832
687	0.06053824001
688	0.06052497455
689	0.06051319624
690	0.06049715825
691	0.06047903466
692	0.0604642795
693	0.06044766019
694	0.06043877861
695	0.06042929777
696	0.06041892686
697	0.06040735693
698	0.06039523031
699	0.06037838449
700	0.06036413575
701	0.06034203479
702	0.06032679308
703	0.06031310968
704	0.06030031371
705	0.06028685969
706	0.06026594218
707	0.06025165923
708	0.06023148391
709	0.06021124894
710	0.06020221232
711	0.06018344619
712	0.06016626976
713	0.06014516787
714	0.06012842106
715	0.06011452412
716	0.06009415051
717	0.06007492641
718	0.0600652993
719	0.06005555015
720	0.06004558262
721	0.06003293608
722	0.06000491782
723	0.05999569722
724	0.05997888296
725	0.05995697979
726	0.05994157109
727	0.05992402662
728	0.05991829873
729	0.05990719368
730	0.05989298109
731	0.05988214512
732	0.05987018094
733	0.05985685804
734	0.05984496591
735	0.05983995558
736	0.05983239437
737	0.05982210517
738	0.05980389273
739	0.05979477691
740	0.05978399934
741	0.05977410202
742	0.05976004287
743	0.05974059223
744	0.05973119451
745	0.05972232295
746	0.05971357845
747	0.05970145524
748	0.05968425345
749	0.05967557176
750	0.05966228009
751	0.05965072091
752	0.05964026096
753	0.05962755943
754	0.05961640995
755	0.05960442645
756	0.05959215665
757	0.05958286422
758	0.05956853322
759	0.0595552172
760	0.05953790143
761	0.05952514506
762	0.05951256875
763	0.05949751493
764	0.05948378352
765	0.05946822908
766	0.05946042647
767	0.05945088216
768	0.05944097176
769	0.05942621883
770	0.05941118995
771	0.05940272517
772	0.05939090797
773	0.05937742208
774	0.05936418167
775	0.05935186592
776	0.05934070829
777	0.05932177471
778	0.05930951946
779	0.05930123915
780	0.059286093
781	0.05928069642
782	0.05926738968
783	0.05926029191
784	0.05924662838
785	0.0592372811
786	0.05922334819
787	0.05920448548
788	0.059193398
789	0.05917293599
790	0.05915900972
791	0.05913877605
792	0.05911737269
793	0.05910535062
794	0.05908608545
795	0.05906321523
796	0.05904283728
797	0.05903580772
798	0.05902608346
799	0.05901707348
800	0.05899981875
801	0.05899168831
802	0.05898370133
803	0.05897303491
804	0.05895978451
805	0.05894728059
806	0.05893506864
807	0.05891820719
808	0.05890998655
809	0.0588984554
810	0.05889355695
811	0.05888099587
812	0.05886409403
813	0.05884978622
814	0.05883902094
815	0.0588284418
816	0.05881155378
817	0.05879936787
818	0.05879336142
819	0.05878200691
820	0.05876187735
821	0.05875060886
822	0.05874171089
823	0.05873611709
824	0.05872550267
825	0.05870484136
826	0.05868259412
827	0.0586679294
828	0.05865028526
829	0.05863743427
830	0.05862690996
831	0.05861015525
832	0.05859137186
833	0.05857077437
834	0.05855858207
835	0.05854246758
836	0.05853186845
837	0.05852215774
838	0.05851111881
839	0.05850569749
840	0.05848885782
841	0.05847761338
842	0.05846731695
843	0.0584521163
844	0.05844255107
845	0.05843102754
846	0.05841563932
847	0.05840890315
848	0.05839845384
849	0.05838867307
850	0.05838109634
851	0.05836429782
852	0.05835315156
853	0.05834313102
854	0.05833237264
855	0.05832265564
856	0.05831084483
857	0.05830234051
858	0.05829278106
859	0.05828065232
860	0.05827114248
861	0.05826367223
862	0.05824447176
863	0.05823720208
864	0.05822797359
865	0.05821163858
866	0.0581963305
867	0.05817516471
868	0.05816600916
869	0.05815435881
870	0.05813769091
871	0.05812051539
872	0.05811203563
873	0.05810022051
874	0.05808694876
875	0.05807677318
876	0.05806658731
877	0.05805169622
878	0.05803976171
879	0.05802533048
880	0.05801716024
881	0.05800547874
882	0.05799844371
883	0.05798986794
884	0.05797809404
885	0.05796392094
886	0.05794710797
887	0.05793013495
888	0.05791934358
889	0.05790242326
890	0.05789604431
891	0.05788484607
892	0.05787352641
893	0.05786055077
894	0.05784989676
895	0.05783497527
896	0.05782711577
897	0.05781350387
898	0.05779877397
899	0.057785613
900	0.05776834741
901	0.05775242557
902	0.05774512769
903	0.0577339433
904	0.05771991703
905	0.05770921072
906	0.05769679986
907	0.05768989746
908	0.05766584749
909	0.05764980002
910	0.05763719519
911	0.05762580242
912	0.05761477807
913	0.05760386812
914	0.05759294436
915	0.05758681413
916	0.0575770514
917	0.05756939161
918	0.05755669684
919	0.05752753749
920	0.05752408785
921	0.05750926574
922	0.05749923865
923	0.05748872169
924	0.05747602043
925	0.05747113977
926	0.05745996662
927	0.05745361808
928	0.05743074331
929	0.05741533035
930	0.05740407639
931	0.05739637531
932	0.05738676377
933	0.05737801145
934	0.05737104123
935	0.05736029915
936	0.05734873661
937	0.05733675257
938	0.05732067947
939	0.05731403368
940	0.05730536518
941	0.05729326258
942	0.05727822694
943	0.05726825504
944	0.05725202727
945	0.0572416327
946	0.05723053447
947	0.05721375996
948	0.05720268938
949	0.05718535604
950	0.05717489477
951	0.05716300159
952	0.05715099779
953	0.05713481323
954	0.05712776186
955	0.05711849857
956	0.05710650244
957	0.05709291983
958	0.05708417709
959	0.05707110431
960	0.05705930038
961	0.05704788953
962	0.05703370312
963	0.05702154184
964	0.05700859733
965	0.0569925016
966	0.05698187471
967	0.05697021238
968	0.05696064391
969	0.05695077576
970	0.05693926285
971	0.05692422203
972	0.05690965954
973	0.05690033807
974	0.05688685984
975	0.05687625662
976	0.05686886065
977	0.05686128304
978	0.05684346502
979	0.05683378659
980	0.05682008831
981	0.05680715354
982	0.0567945407
983	0.0567887706
984	0.05677769782
985	0.05676129933
986	0.05675131166
987	0.05673618053
988	0.05672449145
989	0.05671946444
990	0.05670315668
991	0.05669267764
992	0.05668364908
993	0.05667433859
994	0.05666024555
995	0.05665273841
996	0.05663932366
997	0.05663282779
998	0.05662169198
999	0.05660950777
1000	0.05659822562
1001	0.05658360588
1002	0.05657014377
1003	0.05655389233
1004	0.0565446186
1005	0.05652898442
1006	0.05652114034
1007	0.05650853317
1008	0.05649839283
1009	0.05648583339
1010	0.05646918245
1011	0.05646349336
1012	0.0564555414
1013	0.05643823856
1014	0.05643151173
1015	0.05642374297
1016	0.05641625063
1017	0.05640628568
1018	0.05639856492
1019	0.05638290449
1020	0.05637241859
1021	0.05636191921
1022	0.0563504992
1023	0.05633723347
1024	0.05632660265
1025	0.05631960129
1026	0.05631052658
1027	0.05630138433
1028	0.05629236585
1029	0.05627828613
1030	0.05626764757
1031	0.05625573275
1032	0.05624719142
1033	0.05623767971
1034	0.05622838384
1035	0.05621260509
1036	0.05619977053
1037	0.0561870285
1038	0.05618513665
1039	0.05617545342
1040	0.05616687646
1041	0.05615542587
1042	0.05614912223
1043	0.05613832815
1044	0.05613032613
1045	0.05611710462
1046	0.05610179083
1047	0.05609188383
1048	0.05608639353
1049	0.05607730636
1050	0.05606738249
1051	0.05605726556
1052	0.05604468507
1053	0.05603600976
1054	0.05602925587
1055	0.05601565171
1056	0.05600731544
1057	0.05600143389
1058	0.05599191175
1059	0.05598217946
1060	0.0559696036
1061	0.05595300167
1062	0.05594150993
1063	0.05593039411
1064	0.05591842354
1065	0.05590769866
1066	0.05589688611
1067	0.05589463525
1068	0.05588045468
1069	0.05587029848
1070	0.05585812802
1071	0.05584456517
1072	0.05582909444
1073	0.05582598283
1074	0.05581804769
1075	0.0558086482
1076	0.05579899761
1077	0.05578861007
1078	0.05578062926
1079	0.0557695562
1080	0.05576363221
1081	0.05575217224
1082	0.05574093755
1083	0.05573513236
1084	0.05572681773
1085	0.05571777921
1086	0.05570486439
1087	0.05569848914
1088	0.0556848976
1089	0.05567814557
1090	0.05567177309
1091	0.05565952457
1092	0.05564612552
1093	0.0556318002
1094	0.05561977106
1095	0.05561019406
1096	0.05559910781
1097	0.05558831634
1098	0.05556805092
1099	0.05556313893
1100	0.05554908918
1101	0.05554367289
1102	0.055526883
1103	0.05551788458
1104	0.05550736538
1105	0.05549701698
1106	0.05548228874
1107	0.05547078038
1108	0.0554607217
1109	0.05544927378
1110	0.05544250189
1111	0.05543275709
1112	0.05542151137
1113	0.05541063867
1114	0.0554001977
1115	0.0553926425
1116	0.05538703963
1117	0.05537787356
1118	0.05536860371
1119	0.05536218444
1120	0.05535095357
1121	0.05534012038
1122	0.05532847465
1123	0.05531293685
1124	0.05530465644
1125	0.05529076802
1126	0.05528118301
1127	0.0552653125
1128	0.05525854574
1129	0.0552479342
1130	0.05523168409
1131	0.05522157448
1132	0.05521239817
1133	0.05519601973
1134	0.05518498905
1135	0.05516818317
1136	0.05516119058
1137	0.05515555151
1138	0.05514292508
1139	0.05513193013
1140	0.0551254983
1141	0.05511896593
1142	0.05510650053
1143	0.05509739807
1144	0.05508835028
1145	0.05507656218
1146	0.05506588446
1147	0.05505643515
1148	0.05504749784
1149	0.05504034611
1150	0.05502901527
1151	0.0550163178
1152	0.05500614714
1153	0.05499063367
1154	0.05497840778
1155	0.05496982444
1156	0.05496317095
1157	0.05494859123
1158	0.05494188773
1159	0.05493030289
1160	0.05492259284
1161	0.05491450267
1162	0.05490260778
1163	0.05489253229
1164	0.05488091044
1165	0.05487095845
1166	0.0548604522
1167	0.05485563339
1168	0.05484769593
1169	0.05483760116
1170	0.05483082022
1171	0.05482126731
1172	0.05481226183
1173	0.05480138169
1174	0.05479482518
1175	0.05478903237
1176	0.05478331784
1177	0.05477456529
1178	0.05476742217
1179	0.05475595654
1180	0.05474757265
1181	0.054734244
1182	0.05472403133
1183	0.05471977305
1184	0.0547122685
1185	0.05470564878
1186	0.05469377768
1187	0.05467799392
1188	0.05467238061
1189	0.05466035371
1190	0.05464603042
1191	0.05463642921
1192	0.05462510545
1193	0.05461259894
1194	0.05460533203
1195	0.05459452545
1196	0.05458839412
1197	0.05457988747
1198	0.05457509651
1199	0.05456616084
1200	0.05455794671
1201	0.05455312702
1202	0.05454595038
1203	0.05453652952
1204	0.0545290984
1205	0.0545218696
1206	0.05450612083
1207	0.05449798538
1208	0.05448813626
1209	0.05447754573
1210	0.05447261245
1211	0.05446393163
1212	0.05445535881
1213	0.05444866609
1214	0.05443608242
1215	0.0544266978
1216	0.05441886824
1217	0.0544067396
1218	0.05439727601
1219	0.05438765485
1220	0.05437568151
1221	0.05436396402
1222	0.05435247847
1223	0.05433961486
1224	0.05433049375
1225	0.05432437913
1226	0.05432003394
1227	0.05430861908
1228	0.05429507969
1229	0.05428241963
1230	0.05427508634
1231	0.05425861559
1232	0.0542535995
1233	0.05424718208
1234	0.05423834911
1235	0.05422860728
1236	0.05422065165
1237	0.05421258911
1238	0.05420482942
1239	0.05419048579
1240	0.05418001676
1241	0.05417117605
1242	0.05416429649
1243	0.05415505245
1244	0.05414463345
1245	0.05414006211
1246	0.05413367148
1247	0.05412603269
1248	0.05412002563
1249	0.05411267343
1250	0.05410622293
1251	0.05409652618
1252	0.05409022781
1253	0.0540838251
1254	0.05407756333
1255	0.05406092496
1256	0.05404754973
1257	0.05403681482
1258	0.05402696085
1259	0.05401782766
1260	0.05400969258
1261	0.05400609089
1262	0.05399913507
1263	0.0539893507
1264	0.05397995345
1265	0.05397041203
1266	0.0539626914
1267	0.05395699287
1268	0.05394817385
1269	0.05393905447
1270	0.05393357008
1271	0.05392044201
1272	0.05391491655
1273	0.05390423512
1274	0.05389578377
1275	0.05388903969
1276	0.05387812199
1277	0.05387246198
1278	0.05385977104
1279	0.05385325979
1280	0.0538402718
1281	0.05383181748
1282	0.05381959612
1283	0.05381584472
1284	0.05380880098
1285	0.05379974994
1286	0.05379575799
1287	0.05378985868
1288	0.05378314552
1289	0.05377248175
1290	0.05375686012
1291	0.05374873008
1292	0.05373892576
1293	0.05372760622
1294	0.0537211218
1295	0.05371140003
1296	0.05370208447
1297	0.05369234252
1298	0.05368145088
1299	0.05367488124
1300	0.05367030035
1301	0.05366138194
1302	0.05365071361
1303	0.05364137316
1304	0.05363594034
1305	0.05362698135
1306	0.05361520826
1307	0.053604264
1308	0.05359664206
1309	0.05358530217
1310	0.05357510405
1311	0.05356572184
1312	0.05355583015
1313	0.05355074774
1314	0.05354787952
1315	0.05354028588
1316	0.05353213943
1317	0.05352430925
1318	0.05351505675
1319	0.05350861152
1320	0.05349561351
1321	0.05348907553
1322	0.05347905719
1323	0.05346889668
1324	0.05346117939
1325	0.05345541977
1326	0.05344423573
1327	0.05344021468
1328	0.05343493768
1329	0.05342475698
1330	0.05341677797
1331	0.05340754414
1332	0.05340006932
1333	0.05338934507
1334	0.05338087869
1335	0.05336788854
1336	0.05335723776
1337	0.05334396682
1338	0.05333656579
1339	0.05332647806
1340	0.05331747274
1341	0.05330940498
1342	0.05330262069
1343	0.05329543739
1344	0.05328743522
1345	0.05328002054
1346	0.05327049863
1347	0.05325956756
1348	0.05325080006
1349	0.05324113825
1350	0.05323708805
1351	0.05322812947
1352	0.05321892644
1353	0.05320827115
1354	0.05319858794
1355	0.05319229881
1356	0.05318396829
1357	0.05317515908
1358	0.05316517417
1359	0.05315666242
1360	0.05315035859
1361	0.05314211058
1362	0.0531360121
1363	0.05312638661
1364	0.05311531564
1365	0.05310100714
1366	0.0530948783
1367	0.05308447968
1368	0.05307386343
1369	0.05306369282
1370	0.05305495072
1371	0.05304909519
1372	0.05304380806
1373	0.05303734611
1374	0.05303049842
1375	0.05302520999
1376	0.05301555683
1377	0.05300889535
1378	0.05299932452
1379	0.05299097264
1380	0.05298259714
1381	0.0529699568
1382	0.05296174079
1383	0.05295230753
1384	0.05294619566
1385	0.05293927427
1386	0.05293129334
1387	0.05292346494
1388	0.0529143118
1389	0.05290568949
1390	0.05289788542
1391	0.05289353366
1392	0.05288924942
1393	0.05288438056
1394	0.05287669947
1395	0.05287142669
1396	0.05286515
1397	0.05285831486
1398	0.05284579434
1399	0.05284096757
1400	0.0528307081
1401	0.05282564679
1402	0.05281494328
1403	0.05280383159
1404	0.05279552128
1405	0.05278628893
1406	0.05277578924
1407	0.05276456956
1408	0.05275935187
1409	0.05275013298
1410	0.05274178567
1411	0.05273128862
1412	0.0527231158
1413	0.0527169422
1414	0.05270797176
1415	0.05269687898
1416	0.05269199047
1417	0.05268404496
1418	0.05267315062
1419	0.05266598919
1420	0.05265833024
1421	0.05265439851
1422	0.0526412009
1423	0.05263486346
1424	0.05262405751
1425	0.05261626572
1426	0.05260750266
1427	0.05259725028
1428	0.05258650348
1429	0.05258295415
1430	0.05257809057
1431	0.05257060416
1432	0.05256133801
1433	0.05255577441
1434	0.05254485009
1435	0.05253183849
1436	0.05252655007
1437	0.05252014726
1438	0.05251371427
1439	0.05250399587
1440	0.05249643536
1441	0.05249021274
1442	0.05248463094
1443	0.0524794929
1444	0.05246598642
1445	0.05245641258
1446	0.05245250629
1447	0.05244363743
1448	0.05243261814
1449	0.05242692056
1450	0.05241863576
1451	0.05241393835
1452	0.05240870972
1453	0.05240223101
1454	0.0523939723
1455	0.05238269807
1456	0.05237293891
1457	0.0523640697
1458	0.05235305771
1459	0.05234913324
1460	0.05234212755
1461	0.05233653484
1462	0.05233010214
1463	0.05231897642
1464	0.05231140648
1465	0.05230580066
1466	0.05230048773
1467	0.05229262104
1468	0.05228295534
1469	0.05227891611
1470	0.05227126461
1471	0.05226223313
1472	0.05224881396
1473	0.05223944251
1474	0.05222842712
1475	0.05221864977
1476	0.05221304189
1477	0.05220828246
1478	0.05220256687
1479	0.05219775049
1480	0.05219233348
1481	0.05217859755
1482	0.05217209267
1483	0.05215968405
1484	0.05215269598
1485	0.05214780336
1486	0.05214070029
1487	0.0521358941
1488	0.05213127787
1489	0.05212434365
1490	0.05211421802
1491	0.05210432556
1492	0.05210007453
1493	0.05209521571
1494	0.0520857185
1495	0.05207619191
1496	0.05206867769
1497	0.05205750043
1498	0.05204945683
1499	0.05203824501
